order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total,line_cost
40922,ORD-018520,PROD-00235,1,524.61,0.0,524.61,158.3
40923,ORD-018521,PROD-00234,2,238.92,0.0,477.84,189.28
40924,ORD-018521,PROD-00221,3,77.89,0.0,233.67,77.28
40925,ORD-018522,PROD-00138,1,165.55,0.0,165.55,88.92
40926,ORD-018522,PROD-00282,1,23.94,0.0,23.94,7.97
40927,ORD-018523,PROD-00196,1,191.18,0.0,191.18,95.58
40928,ORD-018523,PROD-00216,1,457.15,0.0,457.15,233.28
40929,ORD-018524,PROD-00149,1,138.93,0.0,138.93,59.53
40930,ORD-018524,PROD-00258,1,48.44,0.0,48.44,22.4
40931,ORD-018525,PROD-00083,2,586.48,0.0,1172.96,487.52
40932,ORD-018525,PROD-00013,1,1198.62,0.0,1198.62,577.73
40933,ORD-018525,PROD-00105,1,532.17,0.0,532.17,281.86
40934,ORD-018526,PROD-00121,1,280.96,0.0,280.96,160.04
40935,ORD-018526,PROD-00292,1,139.78,0.0,139.78,54.37
40936,ORD-018527,PROD-00118,1,196.53,0.0,196.53,79.47
40937,ORD-018527,PROD-00095,2,588.25,0.0,1176.5,615.18
40938,ORD-018527,PROD-00161,2,67.62,0.0,135.24,80.54
40939,ORD-018528,PROD-00147,2,25.68,0.0,51.36,21.72
40940,ORD-018528,PROD-00067,2,1381.01,0.0,2762.02,1494.72
40941,ORD-018529,PROD-00065,2,637.07,0.0,1274.14,695.8
40942,ORD-018529,PROD-00083,1,586.48,0.0,586.48,243.76
40943,ORD-018529,PROD-00247,3,16.31,0.0,48.93,23.76
40944,ORD-018529,PROD-00233,2,284.71,0.0,569.42,255.04
40945,ORD-018530,PROD-00103,5,529.16,0.0,2645.8,1507.4
40946,ORD-018531,PROD-00252,5,29.83,0.15,126.78,46.55
40947,ORD-018531,PROD-00091,1,36.48,0.0,36.48,20.98
40948,ORD-018532,PROD-00101,3,781.36,0.0,2344.08,973.65
40949,ORD-018532,PROD-00294,1,11.06,0.0,11.06,4.34
40950,ORD-018533,PROD-00268,1,46.43,0.0,46.43,24.43
40951,ORD-018533,PROD-00019,3,1234.83,0.0,3704.49,1912.98
40952,ORD-018533,PROD-00245,2,36.51,0.0,73.02,26.6
40953,ORD-018534,PROD-00134,1,176.9,0.0,176.9,74.44
40954,ORD-018535,PROD-00275,2,149.85,0.0,299.7,117.9
40955,ORD-018536,PROD-00273,2,51.59,0.0,103.18,46.02
40956,ORD-018536,PROD-00284,1,85.56,0.0,85.56,27.48
40957,ORD-018537,PROD-00007,1,874.14,0.0,874.14,442.34
40958,ORD-018537,PROD-00032,2,438.08,0.0,876.16,521.52
40959,ORD-018537,PROD-00155,1,190.74,0.0,190.74,96.71
40960,ORD-018537,PROD-00056,2,894.84,0.0,1789.68,770.8
40961,ORD-018538,PROD-00066,1,798.14,0.0,798.14,379.97
40962,ORD-018538,PROD-00138,2,165.55,0.0,331.1,177.84
40963,ORD-018539,PROD-00028,1,710.44,0.0,710.44,221.24
40964,ORD-018539,PROD-00133,1,160.71,0.0,160.71,86.08
40965,ORD-018539,PROD-00283,4,144.84,0.0,579.36,318.44
40966,ORD-018540,PROD-00222,2,202.75,0.0,405.5,195.54
40967,ORD-018540,PROD-00083,5,586.48,0.0,2932.4,1218.8
40968,ORD-018541,PROD-00207,2,456.1,0.0,912.2,540.62
40969,ORD-018541,PROD-00003,1,229.26,0.0,229.26,131.07
40970,ORD-018542,PROD-00086,2,169.28,0.0,338.56,179.86
40971,ORD-018543,PROD-00181,1,283.2,0.0,283.2,107.4
40972,ORD-018543,PROD-00241,2,67.46,0.0,134.92,64.78
40973,ORD-018544,PROD-00137,3,60.26,0.0,180.78,92.19
40974,ORD-018545,PROD-00225,1,167.92,0.0,167.92,63.68
40975,ORD-018546,PROD-00193,1,214.82,0.0,214.82,101.26
40976,ORD-018546,PROD-00134,1,176.9,0.0,176.9,74.44
40977,ORD-018547,PROD-00020,1,1360.0,0.0,1360.0,649.68
40978,ORD-018547,PROD-00111,4,303.33,0.0,1213.32,412.64
40979,ORD-018548,PROD-00096,1,404.26,0.0,404.26,134.58
40980,ORD-018549,PROD-00167,2,193.35,0.0,386.7,173.86
40981,ORD-018549,PROD-00072,1,631.55,0.0,631.55,191.76
40982,ORD-018550,PROD-00205,2,538.18,0.0,1076.36,469.98
40983,ORD-018550,PROD-00042,1,1482.7,0.0,1482.7,858.14
40984,ORD-018550,PROD-00285,2,116.32,0.0,232.64,111.2
40985,ORD-018551,PROD-00085,4,550.76,0.0,2203.04,1102.8
40986,ORD-018552,PROD-00189,5,64.12,0.0,320.6,163.25
40987,ORD-018552,PROD-00020,2,1360.0,0.0,2720.0,1299.36
40988,ORD-018553,PROD-00173,2,200.32,0.0,400.64,196.0
40989,ORD-018553,PROD-00093,2,73.93,0.0,147.86,71.3
40990,ORD-018554,PROD-00234,3,238.92,0.0,716.76,283.92
40991,ORD-018555,PROD-00067,3,1381.01,0.0,4143.03,2242.08
40992,ORD-018555,PROD-00006,4,227.05,0.0,908.2,480.84
40993,ORD-018556,PROD-00262,1,54.26,0.0,54.26,30.23
40994,ORD-018556,PROD-00155,2,190.74,0.0,381.48,193.42
40995,ORD-018556,PROD-00071,1,403.84,0.0,403.84,122.71
40996,ORD-018557,PROD-00147,1,25.68,0.0,25.68,10.86
40997,ORD-018558,PROD-00103,4,529.16,0.0,2116.64,1205.92
40998,ORD-018558,PROD-00293,2,30.69,0.0,61.38,22.16
40999,ORD-018559,PROD-00093,1,73.93,0.0,73.93,35.65
41000,ORD-018559,PROD-00142,1,191.73,0.0,191.73,77.29
41001,ORD-018560,PROD-00158,2,212.62,0.0,425.24,235.94
41002,ORD-018560,PROD-00256,2,148.22,0.0,296.44,176.2
41003,ORD-018560,PROD-00152,1,161.22,0.0,161.22,84.75
41004,ORD-018560,PROD-00160,2,144.11,0.0,288.22,87.28
41005,ORD-018560,PROD-00274,1,7.84,0.0,7.84,4.08
41006,ORD-018561,PROD-00101,2,781.36,0.0,1562.72,649.1
41007,ORD-018561,PROD-00188,2,488.08,0.0,976.16,565.56
41008,ORD-018561,PROD-00004,3,45.77,0.0,137.31,46.74
41009,ORD-018562,PROD-00119,1,171.4,0.0,171.4,66.14
41010,ORD-018562,PROD-00286,2,120.24,0.0,240.48,91.08
41011,ORD-018562,PROD-00088,3,587.81,0.0,1763.43,704.46
41012,ORD-018562,PROD-00180,1,544.24,0.0,544.24,187.9
41013,ORD-018563,PROD-00142,1,191.73,0.0,191.73,77.29
41014,ORD-018563,PROD-00007,1,874.14,0.0,874.14,442.34
41015,ORD-018564,PROD-00136,2,59.48,0.0,118.96,60.6
41016,ORD-018565,PROD-00246,4,131.74,0.0,526.96,312.24
41017,ORD-018565,PROD-00103,1,529.16,0.0,529.16,301.48
41018,ORD-018565,PROD-00157,3,99.19,0.0,297.57,124.86
41019,ORD-018565,PROD-00250,1,125.27,0.0,125.27,51.74
41020,ORD-018566,PROD-00085,2,550.76,0.0,1101.52,551.4
41021,ORD-018566,PROD-00186,1,358.07,0.0,358.07,213.66
41022,ORD-018567,PROD-00120,1,619.52,0.0,619.52,364.17
41023,ORD-018568,PROD-00117,3,235.25,0.0,705.75,418.2
41024,ORD-018568,PROD-00257,2,146.21,0.0,292.42,170.38
41025,ORD-018568,PROD-00085,1,550.76,0.0,550.76,275.7
41026,ORD-018569,PROD-00148,2,145.89,0.2,233.42,169.6
41027,ORD-018569,PROD-00267,1,12.62,0.0,12.62,4.98
41028,ORD-018569,PROD-00178,1,208.75,0.2,167.0,100.65
41029,ORD-018570,PROD-00116,1,480.37,0.0,480.37,286.5
41030,ORD-018571,PROD-00183,1,126.27,0.0,126.27,48.32
41031,ORD-018571,PROD-00256,1,148.22,0.0,148.22,88.1
41032,ORD-018571,PROD-00030,2,944.9,0.0,1889.8,1046.18
41033,ORD-018572,PROD-00141,1,23.63,0.0,23.63,11.46
41034,ORD-018573,PROD-00228,1,288.67,0.0,288.67,121.65
41035,ORD-018573,PROD-00290,1,105.36,0.0,105.36,31.8
41036,ORD-018573,PROD-00103,1,529.16,0.0,529.16,301.48
41037,ORD-018573,PROD-00203,5,575.07,0.0,2875.35,1073.25
41038,ORD-018574,PROD-00053,2,130.73,0.0,261.46,138.42
41039,ORD-018575,PROD-00129,2,23.75,0.0,47.5,26.32
41040,ORD-018576,PROD-00107,3,536.66,0.0,1609.98,669.12
41041,ORD-018576,PROD-00234,1,238.92,0.0,238.92,94.64
41042,ORD-018577,PROD-00046,1,1449.0,0.0,1449.0,682.3
41043,ORD-018577,PROD-00058,1,640.17,0.0,640.17,329.58
41044,ORD-018577,PROD-00112,1,339.38,0.0,339.38,196.45
41045,ORD-018578,PROD-00081,1,248.92,0.0,248.92,98.5
41046,ORD-018578,PROD-00276,2,128.15,0.0,256.3,140.54
41047,ORD-018579,PROD-00108,5,457.62,0.25,1716.07,1288.8
41048,ORD-018579,PROD-00290,3,105.36,0.0,316.08,95.4
41049,ORD-018579,PROD-00100,3,91.93,0.25,206.84,144.24
41050,ORD-018579,PROD-00273,2,51.59,0.0,103.18,46.02
41051,ORD-018580,PROD-00286,1,120.24,0.0,120.24,45.54
41052,ORD-018580,PROD-00220,4,238.27,0.0,953.08,422.32
41053,ORD-018580,PROD-00181,1,283.2,0.0,283.2,107.4
41054,ORD-018581,PROD-00139,1,220.29,0.0,220.29,96.62
41055,ORD-018581,PROD-00020,2,1360.0,0.0,2720.0,1299.36
41056,ORD-018582,PROD-00112,3,339.38,0.0,1018.14,589.35
41057,ORD-018583,PROD-00127,2,171.53,0.0,343.06,125.7
41058,ORD-018583,PROD-00228,1,288.67,0.0,288.67,121.65
41059,ORD-018584,PROD-00044,1,454.36,0.0,454.36,186.4
41060,ORD-018584,PROD-00067,1,1381.01,0.0,1381.01,747.36
41061,ORD-018585,PROD-00065,2,637.07,0.0,1274.14,695.8
41062,ORD-018586,PROD-00022,1,836.93,0.0,836.93,497.49
41063,ORD-018586,PROD-00146,2,229.56,0.0,459.12,206.1
41064,ORD-018586,PROD-00049,1,485.12,0.0,485.12,186.48
41065,ORD-018587,PROD-00240,1,32.5,0.0,32.5,14.11
41066,ORD-018587,PROD-00248,2,67.34,0.0,134.68,43.06
41067,ORD-018587,PROD-00143,1,150.6,0.0,150.6,84.52
41068,ORD-018587,PROD-00148,2,145.89,0.0,291.78,169.6
41069,ORD-018588,PROD-00227,3,430.55,0.0,1291.65,525.18
41070,ORD-018588,PROD-00209,3,503.84,0.0,1511.52,519.33
41071,ORD-018589,PROD-00122,5,32.2,0.0,161.0,58.3
41072,ORD-018590,PROD-00105,4,532.17,0.0,2128.68,1127.44
41073,ORD-018591,PROD-00071,2,403.84,0.0,807.68,245.42
41074,ORD-018592,PROD-00023,1,323.38,0.0,323.38,170.99
41075,ORD-018592,PROD-00062,1,461.37,0.0,461.37,204.9
41076,ORD-018592,PROD-00210,5,277.62,0.0,1388.1,608.4
41077,ORD-018593,PROD-00250,3,125.27,0.0,375.81,155.22
41078,ORD-018593,PROD-00179,1,172.49,0.0,172.49,84.41
41079,ORD-018594,PROD-00246,2,131.74,0.0,263.48,156.12
41080,ORD-018595,PROD-00182,2,362.91,0.0,725.82,258.14
41081,ORD-018596,PROD-00195,5,49.05,0.0,245.25,106.2
41082,ORD-018596,PROD-00215,1,407.0,0.0,407.0,187.35
41083,ORD-018597,PROD-00165,2,147.82,0.0,295.64,131.78
41084,ORD-018598,PROD-00250,2,125.27,0.0,250.54,103.48
41085,ORD-018599,PROD-00043,2,98.11,0.0,196.22,59.72
41086,ORD-018599,PROD-00288,2,127.9,0.0,255.8,142.58
41087,ORD-018599,PROD-00281,4,53.12,0.0,212.48,82.68
41088,ORD-018600,PROD-00044,4,454.36,0.0,1817.44,745.6
41089,ORD-018601,PROD-00220,1,238.27,0.0,238.27,105.58
41090,ORD-018601,PROD-00151,2,74.64,0.0,149.28,87.76
41091,ORD-018602,PROD-00069,1,721.37,0.0,721.37,336.53
41092,ORD-018602,PROD-00141,4,23.63,0.0,94.52,45.84
41093,ORD-018603,PROD-00043,1,98.11,0.0,98.11,29.86
41094,ORD-018604,PROD-00027,2,1332.82,0.0,2665.64,1106.06
41095,ORD-018604,PROD-00104,1,463.83,0.0,463.83,175.37
41096,ORD-018604,PROD-00175,3,174.34,0.0,523.02,257.28
41097,ORD-018605,PROD-00184,1,263.35,0.0,263.35,152.28
41098,ORD-018605,PROD-00022,3,836.93,0.0,2510.79,1492.47
41099,ORD-018605,PROD-00237,1,12.62,0.0,12.62,4.91
41100,ORD-018605,PROD-00200,4,14.88,0.0,59.52,30.8
41101,ORD-018605,PROD-00194,2,552.71,0.0,1105.42,592.3
41102,ORD-018606,PROD-00200,2,14.88,0.0,29.76,15.4
41103,ORD-018607,PROD-00279,1,74.98,0.0,74.98,29.96
41104,ORD-018607,PROD-00251,4,18.32,0.0,73.28,27.44
41105,ORD-018608,PROD-00170,2,88.58,0.0,177.16,83.64
41106,ORD-018608,PROD-00005,1,638.65,0.0,638.65,356.47
41107,ORD-018608,PROD-00263,1,71.53,0.0,71.53,27.09
41108,ORD-018608,PROD-00115,1,260.81,0.0,260.81,98.32
41109,ORD-018608,PROD-00154,1,192.64,0.0,192.64,96.9
41110,ORD-018609,PROD-00257,1,146.21,0.0,146.21,85.19
41111,ORD-018609,PROD-00131,1,217.81,0.0,217.81,120.84
41112,ORD-018609,PROD-00060,5,1270.79,0.0,6353.95,2998.35
41113,ORD-018609,PROD-00067,3,1381.01,0.0,4143.03,2242.08
41114,ORD-018609,PROD-00080,1,421.78,0.0,421.78,136.83
41115,ORD-018610,PROD-00256,1,148.22,0.0,148.22,88.1
41116,ORD-018610,PROD-00039,2,214.91,0.0,429.82,146.14
41117,ORD-018610,PROD-00114,5,49.19,0.0,245.95,114.05
41118,ORD-018611,PROD-00138,3,165.55,0.0,496.65,266.76
41119,ORD-018611,PROD-00194,3,552.71,0.0,1658.13,888.45
41120,ORD-018612,PROD-00046,1,1449.0,0.0,1449.0,682.3
41121,ORD-018612,PROD-00293,2,30.69,0.0,61.38,22.16
41122,ORD-018612,PROD-00263,3,71.53,0.0,214.59,81.27
41123,ORD-018613,PROD-00108,4,457.62,0.0,1830.48,1031.04
41124,ORD-018613,PROD-00179,2,172.49,0.0,344.98,168.82
41125,ORD-018613,PROD-00020,3,1360.0,0.0,4080.0,1949.04
41126,ORD-018613,PROD-00065,3,637.07,0.0,1911.21,1043.7
41127,ORD-018614,PROD-00035,2,394.84,0.0,789.68,448.32
41128,ORD-018615,PROD-00144,4,159.18,0.0,636.72,273.08
41129,ORD-018616,PROD-00249,3,55.69,0.0,167.07,99.87
41130,ORD-018617,PROD-00242,1,78.67,0.0,78.67,41.45
41131,ORD-018617,PROD-00217,3,359.18,0.0,1077.54,557.73
41132,ORD-018617,PROD-00016,2,604.72,0.0,1209.44,678.26
41133,ORD-018617,PROD-00148,3,145.89,0.0,437.67,254.4
41134,ORD-018618,PROD-00212,2,495.16,0.0,990.32,519.12
41135,ORD-018618,PROD-00180,5,544.24,0.0,2721.2,939.5
41136,ORD-018618,PROD-00101,1,781.36,0.0,781.36,324.55
41137,ORD-018618,PROD-00133,2,160.71,0.0,321.42,172.16
41138,ORD-018619,PROD-00106,1,633.28,0.0,633.28,281.01
41139,ORD-018619,PROD-00184,4,263.35,0.0,1053.4,609.12
41140,ORD-018619,PROD-00241,1,67.46,0.0,67.46,32.39
41141,ORD-018620,PROD-00289,1,67.73,0.0,67.73,35.25
41142,ORD-018620,PROD-00066,1,798.14,0.0,798.14,379.97
41143,ORD-018620,PROD-00123,5,389.63,0.0,1948.15,767.8
41144,ORD-018621,PROD-00033,2,781.9,0.0,1563.8,628.08
41145,ORD-018621,PROD-00031,4,1231.36,0.0,4925.44,2930.88
41146,ORD-018622,PROD-00218,2,291.38,0.0,582.76,209.76
41147,ORD-018622,PROD-00268,1,46.43,0.0,46.43,24.43
41148,ORD-018622,PROD-00002,2,571.98,0.2,915.17,519.6
41149,ORD-018623,PROD-00128,1,230.57,0.0,230.57,131.26
41150,ORD-018623,PROD-00130,1,204.36,0.0,204.36,91.97
41151,ORD-018623,PROD-00240,1,32.5,0.0,32.5,14.11
41152,ORD-018623,PROD-00103,3,529.16,0.0,1587.48,904.44
41153,ORD-018624,PROD-00181,2,283.2,0.0,566.4,214.8
41154,ORD-018624,PROD-00097,2,259.6,0.0,519.2,286.46
41155,ORD-018625,PROD-00164,1,229.42,0.0,229.42,120.75
41156,ORD-018625,PROD-00243,3,97.56,0.0,292.68,162.36
41157,ORD-018625,PROD-00266,1,6.22,0.0,6.22,2.81
41158,ORD-018626,PROD-00145,4,210.08,0.0,840.32,373.92
41159,ORD-018626,PROD-00252,1,29.83,0.0,29.83,9.31
41160,ORD-018627,PROD-00058,5,640.17,0.0,3200.85,1647.9
41161,ORD-018627,PROD-00124,2,746.82,0.0,1493.64,846.96
41162,ORD-018628,PROD-00065,3,637.07,0.0,1911.21,1043.7
41163,ORD-018628,PROD-00276,2,128.15,0.0,256.3,140.54
41164,ORD-018629,PROD-00257,4,146.21,0.0,584.84,340.76
41165,ORD-018629,PROD-00032,1,438.08,0.0,438.08,260.76
41166,ORD-018629,PROD-00011,1,669.86,0.0,669.86,262.79
41167,ORD-018630,PROD-00293,2,30.69,0.0,61.38,22.16
41168,ORD-018631,PROD-00029,1,881.32,0.0,881.32,400.69
41169,ORD-018631,PROD-00096,1,404.26,0.0,404.26,134.58
41170,ORD-018631,PROD-00235,1,524.61,0.0,524.61,158.3
41171,ORD-018632,PROD-00255,1,16.21,0.0,16.21,8.04
41172,ORD-018632,PROD-00268,2,46.43,0.0,92.86,48.86
41173,ORD-018633,PROD-00290,1,105.36,0.0,105.36,31.8
41174,ORD-018633,PROD-00110,1,309.7,0.0,309.7,118.68
41175,ORD-018634,PROD-00130,2,204.36,0.0,408.72,183.94
41176,ORD-018634,PROD-00009,2,954.26,0.0,1908.52,981.12
41177,ORD-018634,PROD-00106,1,633.28,0.0,633.28,281.01
41178,ORD-018635,PROD-00161,1,67.62,0.0,67.62,40.27
41179,ORD-018635,PROD-00157,2,99.19,0.0,198.38,83.24
41180,ORD-018635,PROD-00056,2,894.84,0.0,1789.68,770.8
41181,ORD-018636,PROD-00150,1,52.48,0.0,52.48,29.6
41182,ORD-018636,PROD-00101,1,781.36,0.0,781.36,324.55
41183,ORD-018636,PROD-00230,1,36.8,0.0,36.8,14.58
41184,ORD-018636,PROD-00183,5,126.27,0.0,631.35,241.6
41185,ORD-018636,PROD-00286,2,120.24,0.0,240.48,91.08
41186,ORD-018637,PROD-00086,1,169.28,0.0,169.28,89.93
41187,ORD-018638,PROD-00267,3,12.62,0.0,37.86,14.94
41188,ORD-018638,PROD-00020,3,1360.0,0.0,4080.0,1949.04
41189,ORD-018639,PROD-00106,4,633.28,0.0,2533.12,1124.04
41190,ORD-018639,PROD-00111,1,303.33,0.0,303.33,103.16
41191,ORD-018639,PROD-00184,1,263.35,0.0,263.35,152.28
41192,ORD-018639,PROD-00009,1,954.26,0.0,954.26,490.56
41193,ORD-018640,PROD-00020,1,1360.0,0.0,1360.0,649.68
41194,ORD-018640,PROD-00035,1,394.84,0.0,394.84,224.16
41195,ORD-018641,PROD-00265,1,143.9,0.0,143.9,48.16
41196,ORD-018642,PROD-00158,1,212.62,0.0,212.62,117.97
41197,ORD-018643,PROD-00180,1,544.24,0.0,544.24,187.9
41198,ORD-018643,PROD-00007,1,874.14,0.0,874.14,442.34
41199,ORD-018643,PROD-00015,1,171.2,0.0,171.2,89.91
41200,ORD-018643,PROD-00131,2,217.81,0.0,435.62,241.68
41201,ORD-018644,PROD-00204,1,478.36,0.0,478.36,279.73
41202,ORD-018644,PROD-00228,4,288.67,0.0,1154.68,486.6
41203,ORD-018644,PROD-00210,2,277.62,0.0,555.24,243.36
41204,ORD-018645,PROD-00180,1,544.24,0.0,544.24,187.9
41205,ORD-018646,PROD-00137,1,60.26,0.0,60.26,30.73
41206,ORD-018646,PROD-00101,1,781.36,0.0,781.36,324.55
41207,ORD-018647,PROD-00212,1,495.16,0.0,495.16,259.56
41208,ORD-018647,PROD-00251,2,18.32,0.0,36.64,13.72
41209,ORD-018648,PROD-00136,2,59.48,0.0,118.96,60.6
41210,ORD-018648,PROD-00008,1,555.79,0.0,555.79,267.91
41211,ORD-018648,PROD-00198,1,98.35,0.0,98.35,53.79
41212,ORD-018648,PROD-00233,1,284.71,0.0,284.71,127.52
41213,ORD-018649,PROD-00054,1,897.7,0.0,897.7,376.36
41214,ORD-018650,PROD-00133,1,160.71,0.0,160.71,86.08
41215,ORD-018650,PROD-00243,1,97.56,0.0,97.56,54.12
41216,ORD-018651,PROD-00273,1,51.59,0.0,51.59,23.01
41217,ORD-018652,PROD-00061,3,1422.48,0.0,4267.44,2057.67
41218,ORD-018653,PROD-00275,1,149.85,0.0,149.85,58.95
41219,ORD-018653,PROD-00073,4,687.3,0.0,2749.2,1257.44
41220,ORD-018653,PROD-00197,3,390.2,0.0,1170.6,667.8
41221,ORD-018654,PROD-00189,2,64.12,0.0,128.24,65.3
41222,ORD-018654,PROD-00214,3,272.45,0.0,817.35,408.45
41223,ORD-018655,PROD-00133,3,160.71,0.0,482.13,258.24
41224,ORD-018655,PROD-00177,1,97.89,0.0,97.89,39.82
41225,ORD-018655,PROD-00270,3,14.85,0.0,44.55,25.02
41226,ORD-018655,PROD-00055,1,1326.91,0.0,1326.91,459.31
41227,ORD-018656,PROD-00146,1,229.56,0.0,229.56,103.05
41228,ORD-018657,PROD-00054,3,897.7,0.0,2693.1,1129.08
41229,ORD-018657,PROD-00286,1,120.24,0.0,120.24,45.54
41230,ORD-018658,PROD-00257,2,146.21,0.0,292.42,170.38
41231,ORD-018658,PROD-00170,1,88.58,0.0,88.58,41.82
41232,ORD-018658,PROD-00212,1,495.16,0.0,495.16,259.56
41233,ORD-018658,PROD-00135,1,113.46,0.0,113.46,67.75
41234,ORD-018658,PROD-00086,1,169.28,0.0,169.28,89.93
41235,ORD-018659,PROD-00281,1,53.12,0.0,53.12,20.67
41236,ORD-018659,PROD-00155,1,190.74,0.0,190.74,96.71
41237,ORD-018659,PROD-00069,3,721.37,0.0,2164.11,1009.59
41238,ORD-018660,PROD-00048,2,794.03,0.0,1588.06,610.66
41239,ORD-018660,PROD-00092,1,68.57,0.0,68.57,34.37
41240,ORD-018661,PROD-00251,4,18.32,0.0,73.28,27.44
41241,ORD-018662,PROD-00069,3,721.37,0.0,2164.11,1009.59
41242,ORD-018662,PROD-00041,3,484.64,0.0,1453.92,577.41
41243,ORD-018662,PROD-00258,1,48.44,0.0,48.44,22.4
41244,ORD-018663,PROD-00211,3,581.93,0.0,1745.79,912.66
41245,ORD-018663,PROD-00078,1,792.39,0.0,792.39,397.97
41246,ORD-018663,PROD-00071,2,403.84,0.0,807.68,245.42
41247,ORD-018664,PROD-00184,2,263.35,0.0,526.7,304.56
41248,ORD-018664,PROD-00267,1,12.62,0.0,12.62,4.98
41249,ORD-018664,PROD-00177,4,97.89,0.0,391.56,159.28
41250,ORD-018665,PROD-00121,1,280.96,0.0,280.96,160.04
41251,ORD-018665,PROD-00229,1,315.69,0.0,315.69,118.37
41252,ORD-018666,PROD-00133,2,160.71,0.0,321.42,172.16
41253,ORD-018666,PROD-00060,2,1270.79,0.0,2541.58,1199.34
41254,ORD-018666,PROD-00084,3,373.65,0.0,1120.95,642.12
41255,ORD-018666,PROD-00001,1,613.68,0.0,613.68,259.38
41256,ORD-018666,PROD-00118,3,196.53,0.0,589.59,238.41
41257,ORD-018667,PROD-00292,1,139.78,0.0,139.78,54.37
41258,ORD-018667,PROD-00149,2,138.93,0.0,277.86,119.06
41259,ORD-018667,PROD-00262,5,54.26,0.0,271.3,151.15
41260,ORD-018667,PROD-00095,2,588.25,0.25,882.38,615.18
41261,ORD-018668,PROD-00198,1,98.35,0.0,98.35,53.79
41262,ORD-018669,PROD-00250,5,125.27,0.0,626.35,258.7
41263,ORD-018670,PROD-00091,5,36.48,0.0,182.4,104.9
41264,ORD-018670,PROD-00023,2,323.38,0.0,646.76,341.98
41265,ORD-018670,PROD-00038,1,764.58,0.0,764.58,336.44
41266,ORD-018671,PROD-00277,2,21.76,0.0,43.52,18.06
41267,ORD-018672,PROD-00138,1,165.55,0.0,165.55,88.92
41268,ORD-018672,PROD-00270,1,14.85,0.0,14.85,8.34
41269,ORD-018673,PROD-00266,1,6.22,0.0,6.22,2.81
41270,ORD-018673,PROD-00031,3,1231.36,0.0,3694.08,2198.16
41271,ORD-018673,PROD-00116,4,480.37,0.0,1921.48,1146.0
41272,ORD-018674,PROD-00098,2,589.96,0.0,1179.92,617.22
41273,ORD-018675,PROD-00108,3,457.62,0.0,1372.86,773.28
41274,ORD-018676,PROD-00008,1,555.79,0.0,555.79,267.91
41275,ORD-018676,PROD-00147,1,25.68,0.0,25.68,10.86
41276,ORD-018676,PROD-00016,1,604.72,0.0,604.72,339.13
41277,ORD-018677,PROD-00281,5,53.12,0.0,265.6,103.35
41278,ORD-018678,PROD-00147,1,25.68,0.0,25.68,10.86
41279,ORD-018678,PROD-00131,1,217.81,0.0,217.81,120.84
41280,ORD-018679,PROD-00039,3,214.91,0.0,644.73,219.21
41281,ORD-018679,PROD-00063,1,886.62,0.0,886.62,455.95
41282,ORD-018679,PROD-00067,3,1381.01,0.0,4143.03,2242.08
41283,ORD-018680,PROD-00020,1,1360.0,0.0,1360.0,649.68
41284,ORD-018680,PROD-00109,4,247.84,0.0,991.36,445.04
41285,ORD-018680,PROD-00026,4,1347.03,0.0,5388.12,2797.6
41286,ORD-018680,PROD-00116,5,480.37,0.0,2401.85,1432.5
41287,ORD-018680,PROD-00234,3,238.92,0.0,716.76,283.92
41288,ORD-018681,PROD-00159,5,135.94,0.0,679.7,370.85
41289,ORD-018681,PROD-00247,1,16.31,0.0,16.31,7.92
41290,ORD-018682,PROD-00218,3,291.38,0.0,874.14,314.64
41291,ORD-018682,PROD-00167,3,193.35,0.0,580.05,260.79
41292,ORD-018682,PROD-00122,3,32.2,0.0,96.6,34.98
41293,ORD-018682,PROD-00129,3,23.75,0.0,71.25,39.48
41294,ORD-018682,PROD-00074,1,522.27,0.0,522.27,260.33
41295,ORD-018683,PROD-00285,2,116.32,0.0,232.64,111.2
41296,ORD-018683,PROD-00149,4,138.93,0.0,555.72,238.12
41297,ORD-018683,PROD-00267,1,12.62,0.0,12.62,4.98
41298,ORD-018683,PROD-00192,1,126.91,0.0,126.91,65.21
41299,ORD-018684,PROD-00242,2,78.67,0.0,157.34,82.9
41300,ORD-018685,PROD-00116,1,480.37,0.0,480.37,286.5
41301,ORD-018685,PROD-00070,1,339.92,0.0,339.92,196.29
41302,ORD-018685,PROD-00131,1,217.81,0.0,217.81,120.84
41303,ORD-018685,PROD-00290,2,105.36,0.0,210.72,63.6
41304,ORD-018685,PROD-00016,2,604.72,0.0,1209.44,678.26
41305,ORD-018686,PROD-00267,2,12.62,0.0,25.24,9.96
41306,ORD-018686,PROD-00205,4,538.18,0.0,2152.72,939.96
41307,ORD-018687,PROD-00225,1,167.92,0.0,167.92,63.68
41308,ORD-018688,PROD-00015,1,171.2,0.0,171.2,89.91
41309,ORD-018689,PROD-00070,1,339.92,0.0,339.92,196.29
41310,ORD-018690,PROD-00285,1,116.32,0.0,116.32,55.6
41311,ORD-018690,PROD-00147,3,25.68,0.0,77.04,32.58
41312,ORD-018690,PROD-00154,2,192.64,0.0,385.28,193.8
41313,ORD-018691,PROD-00174,1,56.74,0.0,56.74,22.52
41314,ORD-018691,PROD-00080,1,421.78,0.0,421.78,136.83
41315,ORD-018691,PROD-00142,2,191.73,0.0,383.46,154.58
